date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:18:13	18650/18650	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202013%2007:25:32%20GMT	http://acm.sgu.ru/status.php?problem=369&contest=0	/home/dell/websites/sgu/acm.sgu.ru/status1664.html	(from )
16:18:13	2817/2817	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202013%2007:25:32%20GMT	http://acm.sgu.ru/problem.php?contest=0&problem=370	/home/dell/websites/sgu/acm.sgu.ru/problem14d9.html	(from )
16:18:15	18613/18613	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202013%2007:25:32%20GMT	http://acm.sgu.ru/status.php?problem=370&contest=0	/home/dell/websites/sgu/acm.sgu.ru/status5883.html	(from )
16:18:16	4425/4425	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202013%2007:25:32%20GMT	http://acm.sgu.ru/problem.php?contest=0&problem=371	/home/dell/websites/sgu/acm.sgu.ru/problem94e2.html	(from )
16:18:17	18584/18584	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202013%2007:25:32%20GMT	http://acm.sgu.ru/status.php?problem=371&contest=0	/home/dell/websites/sgu/acm.sgu.ru/status0527.html	(from )
16:18:18	3002/3002	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202013%2007:25:32%20GMT	http://acm.sgu.ru/problem.php?contest=0&problem=372	/home/dell/websites/sgu/acm.sgu.ru/problema0ae.html	(from )
16:18:19	18619/18619	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202013%2007:25:32%20GMT	http://acm.sgu.ru/status.php?problem=372&contest=0	/home/dell/websites/sgu/acm.sgu.ru/status7f77.html	(from )
16:18:20	2974/2974	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202013%2007:25:32%20GMT	http://acm.sgu.ru/problem.php?contest=0&problem=373	/home/dell/websites/sgu/acm.sgu.ru/problemedff.html	(from )
16:18:20	18745/18745	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202013%2007:25:32%20GMT	http://acm.sgu.ru/status.php?problem=373&contest=0	/home/dell/websites/sgu/acm.sgu.ru/status9a8c.html	(from )
16:18:21	2015/2015	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202013%2007:25:32%20GMT	http://acm.sgu.ru/problem.php?contest=0&problem=374	/home/dell/websites/sgu/acm.sgu.ru/problemff45.html	(from )
16:18:22	18516/18516	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202013%2007:25:32%20GMT	http://acm.sgu.ru/status.php?problem=374&contest=0	/home/dell/websites/sgu/acm.sgu.ru/status6427.html	(from )
16:18:22	2719/2719	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202013%2007:25:32%20GMT	http://acm.sgu.ru/problem.php?contest=0&problem=375	/home/dell/websites/sgu/acm.sgu.ru/problema642-2.html	(from )
